direct id,prog_name,source,covered_drugs.name,covered_drugs.generic,standerdised_drug,standerdised_program,existing or new,id
683eb07337b86bfd7218a0c7,Giant Cell Arteritis or Temporal Arteritis - Medicare Access,healthwell,Actemra,,actemra,giant cell arteritis or temporal arteritis - medicare access fund,,5659
683eb07337b86bfd7218a0f7,Systemic Sclerosis with Interstitial Lung Disease,healthwell,Actemra,,actemra,systemic sclerosis with interstitial lung disease fund,,5703
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ACTEMRA,tocilizumab,actemra,,,
683eb35152f4d71ca049b122,Neuromyelitis Optica Spectrum Disorder,PAN,ACTEMRA,tocilizumab,actemra,,,
683ec3aa1b52e28e932e22df,Juvenile Arthritis,TAF,Actemra,,actemra,juvenile arthritis fund,,5541
683ec3aa1b52e28e932e2304,Rheumatoid Arthritis,TAF,Actemra,,actemra,rheumatoid arthritis fund,,5578
683ec3aa1b52e28e932e230a,Systemic Sclerosis,TAF,Actemra,,actemra,systemic sclerosis fund,,5584
683eab51c1adc57577caa6c4,Pulmonary Fibrosis,accessia,Actemra ACTPen,,actemra actpen,,,
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Actemra Actpen,,actemra actpen,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0f7,Systemic Sclerosis with Interstitial Lung Disease,healthwell,Actemra Actpen,,actemra actpen,systemic sclerosis with interstitial lung disease fund,,5703
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ACTEMRA ACTPEN,tocilizumab,actemra actpen,,,
683eb35152f4d71ca049b122,Neuromyelitis Optica Spectrum Disorder,PAN,ACTEMRA ACTPEN,tocilizumab,actemra actpen,,,
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Acthar,,acthar,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Acthar,,acthar,,,
683eb35152f4d71ca049b11d,Multiple Sclerosis,PAN,ACTHAR,corticotropin,acthar,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ACTHAR,corticotropin,acthar,,,
683ec3aa1b52e28e932e22b7,Ankylosing Spondylitis,TAF,Acthar,,acthar,ankylosing spondylitis fund,,5504
683ec3aa1b52e28e932e22cf,Gout,TAF,Acthar,,acthar,gout fund,,5526
683ec3aa1b52e28e932e22dd,Infantile Spasms,TAF,Acthar,,acthar,infantile spasms fund,,5539
683ec3aa1b52e28e932e22df,Juvenile Arthritis,TAF,Acthar,,acthar,juvenile arthritis fund,,5541
683ec3aa1b52e28e932e22e2,Lupus,TAF,Acthar,,acthar,lupus fund,,5544
683ec3aa1b52e28e932e22e8,Multiple Sclerosis,TAF,Acthar,,acthar,multiple sclerosis fund,,5550
683ec3aa1b52e28e932e22ea,Myositis,TAF,Acthar,,acthar,myositis fund,,5552
683ec3aa1b52e28e932e22ec,Nephrotic Syndrome,TAF,Acthar,,acthar,nephrotic syndrome fund,,5554
683ec3aa1b52e28e932e2300,Psoriatic Arthritis,TAF,Acthar,,acthar,psoriatic arthritis fund,,5574
683ec3aa1b52e28e932e2304,Rheumatoid Arthritis,TAF,Acthar,,acthar,rheumatoid arthritis fund,,5578
683ec3aa1b52e28e932e2305,Sarcoidosis,TAF,Acthar,,acthar,sarcoidosis fund,,5579
683ec3aa1b52e28e932e2311,Uveitis,TAF,Acthar,,acthar,uveitis fund,,5591
683eab51c1adc57577caa6ab,Multiple Sclerosis,accessia,Acthar Gel,,acthar,,,
683eab51c1adc57577caa6ac,Multiple Sclerosis,accessia,Acthar Gel,,acthar,,,
683eb35152f4d71ca049b11d,Multiple Sclerosis,PAN,ACTHAR SELFJECT,corticotropin,acthar selfject,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ACTHAR SELFJECT,corticotropin,acthar selfject,,,
683eb07337b86bfd7218a0bd,Cushing's Disease or Cushing's Syndrome,healthwell,Acthrel,,acthrel,cushing's disease or cushing's syndrome fund,,5649
683eb35152f4d71ca049b135,Rett Syndrome,PAN,ACTICARNITINE SF,levocarnitine,levocarnitine,,,
683eb35152f4d71ca049b123,Neurotrophic Keratitis,PAN,ACTICLATE,doxycycline hyclate,acticlate,,,
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTICOAT,silver,acticoat,,,
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTICOAT 7,silver,acticoat 7,,,
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTICOAT FLEX 3,silver,acticoat flex 3,,,
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTICOAT FLEX 7,silver,acticoat flex 7,,,
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTICOAT SURGICAL,silver/foam bandage,acticoat surgical,,,
683eb35152f4d71ca049b111,Hypophosphatasia Premium,PAN,ACTIDOGESIC,acetaminophen/d-brompheniramin,actidogesic,,,
683eb35152f4d71ca049b111,Hypophosphatasia Premium,PAN,ACTIDOGESIC-DF,acetaminophen/d-brompheniramin,actidogesic-df,,,
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTIFORM COOL,,actiform cool,,,
683eb35152f4d71ca049b13f,Venous Leg Ulcers,PAN,ACTIFORM COOL,,actiform cool,venous leg ulcers fund,,5801
683eb07337b86bfd7218a0be,Cystic Fibrosis Treatments,healthwell,Actigall,,actigall,cystic fibrosis treatments fund,,5650
683eb35152f4d71ca049b101,Diabetic Foot Ulcers,PAN,ACTIGRAFT,actigraft,actigraft,,,
683eb35152f4d71ca049b13f,Venous Leg Ulcers,PAN,ACTIGRAFT,actigraft,actigraft,venous leg ulcers fund,,5801
683eab51c1adc57577caa6c0,Primary Immune Deficiency,accessia,Actimmune,,actimmune,,,
683eab51c1adc57577caa6c1,Primary Immune Deficiency,accessia,Actimmune,,actimmune,,,
683eafba658efbd7a8fc53b6,Chronic Granulomatous Disease,gooddays,Actimmune,,actimmune,chronic granulomatous disease fund,,5745
683eafba658efbd7a8fc53d5,Severe Malignant Osteopetrosis,gooddays,Actimmune,,actimmune,severe malignant osteopetrosis fund,,5763
683ec3aa1b52e28e932e22be,Chronic Granulomatous Disease (CGD),TAF,Actimmune,,actimmune,chronic granulomatous disease (cgd) fund,,5511
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Active Injection Kit D,,active kit d,autoimmune - medicare access fund,,5632
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b0fd,Chronic Inflammatory Demyelinating Polyneuropathy,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,chronic inflammatory demyelinating polyneuropathy fund,,5766
683eb35152f4d71ca049b112,Immune Thrombocytopenic Purpura,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,immune thrombocytopenic purpura fund,,5779
683eb35152f4d71ca049b11a,Mantle Cell Lymphoma,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b11c,Multiple Myeloma,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b11d,Multiple Sclerosis,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b131,Prostate Cancer,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb35152f4d71ca049b141,Waldenstrom Macroglobulinemia,PAN,ACTIVE INJECTION KIT D,dexamethasone sodium phosp/pf,active kit d,,,
683eb07337b86bfd7218a0c1,Diabetic Foot Ulcers,healthwell,Active Wound Care Management,,active wound care management,diabetic foot ulcers fund,,5653
683eb35152f4d71ca049b121,Neurofibromatosis,PAN,ACTIVE-PAC,gabapentin/lidocaine/menthol,active-pac,,,
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Activella,,activella,breast cancer - medicare access fund,,5637
683eb07337b86bfd7218a0ed,Post Menopausal Osteoporosis - Medicare Access,healthwell,Activella,,activella,post menopausal osteoporosis - medicare access fund,,5694
683eb07337b86bfd7218a0af,Bone Metastases - Medicare Access,healthwell,Actonel,,actonel,bone metastases - medicare access fund,,5636
683eb07337b86bfd7218a0ed,Post Menopausal Osteoporosis - Medicare Access,healthwell,Actonel,,actonel,post menopausal osteoporosis - medicare access fund,,5694
683eb35152f4d71ca049b121,Neurofibromatosis,PAN,ACTONEL,risedronate sodium,actonel,,,
683eb35152f4d71ca049b130,Postmenopausal Osteoporosis,PAN,ACTONEL,risedronate sodium,actonel,postmenopausal osteoporosis fund,,5796
683eb35152f4d71ca049b135,Rett Syndrome,PAN,ACTONEL,risedronate sodium,actonel,,,
683ec3aa1b52e28e932e22ee,Neurofibromatosis,TAF,Actonel,,actonel,neurofibromatosis fund,,5556
683eb07337b86bfd7218a0ed,Post Menopausal Osteoporosis - Medicare Access,healthwell,Actonel With Calcium,,actonel with calcium,post menopausal osteoporosis - medicare access fund,,5694
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Actoplus Met,,actoplus met,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0dc,Metabolic Dysfunction-Associated Steatohepatitis,healthwell,Actos,,actos,metabolic dysfunction-associated steatohepatitis fund,,5679
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Actos,,actos,type 2 diabetes fund,,5705
683ec3aa1b52e28e932e22ca,Epilepsy,TAF,AcuDial,,Diazepam Acudial Diastat Valium,epilepsy fund,,5522
683eb07337b86bfd7218a0dd,Migraine,healthwell,Acular,,acular,migraine fund,,5680
683eb07337b86bfd7218a0dd,Migraine,healthwell,Acuvail,,acuvail,migraine fund,,5680
683eb07337b86bfd7218a0c0,Cytomegalovirus Disease - Prevention and Treatment,healthwell,Acyclovir,,acyclovir,cytomegalovirus disease - prevention and treatment fund,,5652
683eb07337b86bfd7218a0d3,Idiopathic Thrombocytopenic Purpura,healthwell,Aczone,,aczone,idiopathic thrombocytopenic purpura fund,,5670
683eb07337b86bfd7218a0f4,Sickle Cell Disease,healthwell,Adakveo,,adakveo,,,
683eb35152f4d71ca049b139,Sickle Cell Disease,PAN,ADAKVEO,crizanlizumab-tmca,adakveo,,,
683ec3aa1b52e28e932e2307,Sickle Cell Disease,TAF,Adakveo,,adakveo,sickle cell disease fund,,5581
683eb07337b86bfd7218a0dd,Migraine,healthwell,Adalat Cc,,adalat cc,migraine fund,,5680
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AACF,CF,adalimumab-aacf,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-AATY,CF,Adalimumab-aaty Autoinject,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-ADAZ,CF,adalimumab-adaz,,,
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-ADAZ,CF,adalimumab-adaz,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-ADAZ,CF,adalimumab-adaz,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-ADAZ,CF,adalimumab-adaz,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-ADAZ,CF,adalimumab-adaz,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-ADAZ,CF,adalimumab-adaz,,,
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Adalimumab-adbm,,adalimumab-adbm,inflammatory bowel disease - medicare access fund,,5674
683eb35152f4d71ca049b0f5,Amyloidosis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b0f6,Ankylosing Spondylitis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b12d,Plaque Psoriasis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b12d,Plaque Psoriasis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b12d,Plaque Psoriasis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb35152f4d71ca049b13e,Uveitis,PAN,ADALIMUMAB-ADBM,CF,adalimumab-adbm,,,
683eb07337b86bfd7218a0ab,AutoImmune - Medicare Access,healthwell,Adalimumab-afzb,,adalimumab-afzb,autoimmune - medicare access fund,,5632
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Adalimumab-afzb,,adalimumab-afzb,inflammatory bowel disease - medicare access fund,,5674
683eb07337b86bfd7218a0d7,Inflammatory Bowel Disease - Medicare Access,healthwell,Adalimumab-atto,,adalimumab-atto,inflammatory bowel disease - medicare access fund,,5674
683eab51c1adc57577caa6cd,Thrombotic Thrombocytopenic Purpura,accessia,ADAMTS13 Recombinant-krhn,,adamts13 recombinant-krhn,,,
683eab51c1adc57577caa6ce,Thrombotic Thrombocytopenic Purpura,accessia,ADAMTS13 Recombinant-krhn,,adamts13 recombinant-krhn,,,
683eb07337b86bfd7218a0e2,Neurocognitive Disease with Psychosis - Medicare Access,healthwell,Adasuve,,adasuve,neurocognitive disease with psychosis - medicare access fund,,5685
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Adasuve,,adasuve,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f2,Schizophrenia - Medicare Access,healthwell,Adasuve,,adasuve,schizophrenia - medicare access fund,,5699
683eb35152f4d71ca049b0fa,Bipolar Disorder,PAN,ADASUVE,loxapine,adasuve,,,
683eb35152f4d71ca049b136,Schizophrenia,PAN,ADASUVE,loxapine,adasuve,schizophrenia fund,,5798
683ec3aa1b52e28e932e22b9,Atopic Dermatitis,TAF,Adbry,,adbry,atopic dermatitis fund,,5506
683eafba658efbd7a8fc53b4,Anaplastic Large Cell Lymphoma,gooddays,Adcetris,,adcetris,anaplastic large cell lymphoma fund,,5743
683eafba658efbd7a8fc53c0,Hodgkin’s Lymphoma,gooddays,Adcetris,,adcetris,,,
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Adcetris,,adcetris,b-cell lymphoma - medicare access fund,,5633
683ec3aa1b52e28e932e22d6,Hodgkin Lymphoma,TAF,Adcetris,,adcetris,hodgkin lymphoma fund,,5533
683eafba658efbd7a8fc53d2,Pulmonary Arterial Hypertension,gooddays,Adcirca,,adcirca,pulmonary arterial hypertension fund,,5761
683eb07337b86bfd7218a0f0,Pulmonary Hypertension - Medicare Access,healthwell,Adcirca,,adcirca,pulmonary hypertension - medicare access fund,,5697
683eb35152f4d71ca049b132,Pulmonary Hypertension,PAN,ADCIRCA,tadalafil,adcirca,,,
683ec3aa1b52e28e932e22e6,MPS II - Hunter Syndrome,TAF,Adcirca,,adcirca,mps ii - hunter syndrome fund,,5548
683ec3aa1b52e28e932e2301,Pulmonary Hypertension,TAF,Adcirca,,adcirca,pulmonary hypertension fund,,5575
683eb35152f4d71ca049b111,Hypophosphatasia Premium,PAN,ADDAPRIN,ibuprofen,addaprin,,,
683eb35152f4d71ca049b121,Neurofibromatosis,PAN,ADDAPRIN,ibuprofen,addaprin,,,
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Adderall,,adderall,pediatric assistance fund,,5691
683ec3aa1b52e28e932e22eb,Narcolepsy,TAF,Adderall,,adderall,narcolepsy fund,,5553
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Adderall Xr,,adderall xr,pediatric assistance fund,,5691
683eafba658efbd7a8fc53d2,Pulmonary Arterial Hypertension,gooddays,Adempas,,adempas,pulmonary arterial hypertension fund,,5761
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Adempas,,adempas,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f0,Pulmonary Hypertension - Medicare Access,healthwell,Adempas,,adempas,pulmonary hypertension - medicare access fund,,5697
683eb35152f4d71ca049b132,Pulmonary Hypertension,PAN,ADEMPAS,riociguat,adempas,,,
683ec3aa1b52e28e932e22e6,MPS II - Hunter Syndrome,TAF,Adempas,,adempas,mps ii - hunter syndrome fund,,5548
683ec3aa1b52e28e932e2301,Pulmonary Hypertension,TAF,Adempas,,adempas,pulmonary hypertension fund,,5575
683eb35152f4d71ca049b0f4,Acute Myeloid Leukemia,PAN,ADERMICA,tretinoin,adermica,,,
683eb35152f4d71ca049b0f4,Acute Myeloid Leukemia,PAN,ADERMICA HP,tretinoin,adermica hp,,,
683eb07337b86bfd7218a0b2,Cancer-Related Behavioral Health,healthwell,Adhansia Xr,,adhansia xr,cancer-related behavioral health fund,,5639
683eb07337b86bfd7218a0c3,Emergency/Medical Workers Behavioral Health Fund,healthwell,Adhansia Xr,,adhansia xr,,,
683eb07337b86bfd7218a0e6,Oncology Caregiver Behavioral Health Fund,healthwell,Adhansia Xr,,adhansia xr,,,
683eb35152f4d71ca049b128,Parkinson's Disease,PAN,ADLARITY,donepezil hcl,adlarity,,,
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Admelog,,admelog,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Admelog,,admelog,type 2 diabetes fund,,5705
683eb35152f4d71ca049b110,Hyperkalemia,PAN,ADMELOG,insulin lispro,admelog,hyperkalemia fund,,5777
683eb35152f4d71ca049b110,Hyperkalemia,PAN,ADMELOG SOLOSTAR,insulin lispro,admelog solostar,hyperkalemia fund,,5777
683eb07337b86bfd7218a0ea,Pediatric Assistance,healthwell,Admelog Solostar Pen,,admelog solostar,pediatric assistance fund,,5691
683eb07337b86bfd7218a0f9,Type 2 Diabetes,healthwell,Admelog Solostar Pen,,admelog solostar,type 2 diabetes fund,,5705
683eb07337b86bfd7218a0a7,Amyloidosis,healthwell,Adoxa,,adoxa,,,
683eb07337b86bfd7218a0ba,Chronic Obstructive Pulmonary Disease - Medicare Access,healthwell,Adoxa,,adoxa,chronic obstructive pulmonary disease - medicare access fund,,5646
683eb07337b86bfd7218a0ba,Chronic Obstructive Pulmonary Disease - Medicare Access,healthwell,Adoxa Pak 1/150,,adoxa pak 1/150,chronic obstructive pulmonary disease - medicare access fund,,5646
683eb35152f4d71ca049b10a,Heart Failure,PAN,ADRENALIN,epinephrine in 0.9 % sod chlor,adrenalin,,,
683eafba658efbd7a8fc53c6,Metastatic Colorectal Cancer,gooddays,Adrenocot,,adrenocot,,,
683eafba658efbd7a8fc53c8,Multiple Myeloma,gooddays,Adrenocot,,adrenocot,,,
683eafba658efbd7a8fc53c9,Multiple Sclerosis,gooddays,Adrenocot,,adrenocot,,,
683eafba658efbd7a8fc53b3,Acute Lymphoblastic Leukemia,gooddays,Adriamycin,,adriamycin,,,
683eafba658efbd7a8fc53c0,Hodgkin’s Lymphoma,gooddays,Adriamycin,,adriamycin,,,
683eafba658efbd7a8fc53c1,Liver Cancer,gooddays,Adriamycin,,adriamycin,liver cancer fund,,5752
683eafba658efbd7a8fc53c4,Metastatic Breast Cancer,gooddays,Adriamycin,,adriamycin,,,
683eb07337b86bfd7218a0a4,Acute Myeloid Leukemia,healthwell,Adriamycin,,adriamycin,,,
683eb07337b86bfd7218a0ac,B-Cell Lymphoma - Medicare Access,healthwell,Adriamycin,,adriamycin,b-cell lymphoma - medicare access fund,,5633
683eb07337b86bfd7218a0ad,Bladder and Urothelial Cancer - Medicare Access,healthwell,Adriamycin,,adriamycin,bladder and urothelial cancer - medicare access fund,,5634
683eb07337b86bfd7218a0b0,Breast Cancer - Medicare Access,healthwell,Adriamycin,,adriamycin,breast cancer - medicare access fund,,5637
683eb07337b86bfd7218a0b8,Chronic Lymphocytic Leukemia,healthwell,Adriamycin,,adriamycin,,,
683eb07337b86bfd7218a0c5,Gastric Cancer - Medicare Access,healthwell,Adriamycin,,adriamycin,gastric cancer - medicare access fund,,5657
683eb07337b86bfd7218a0ce,Hepatocellular Carcinoma - Medicare Access,healthwell,Adriamycin,,adriamycin,hepatocellular carcinoma - medicare access fund,,5665
