ID,UUID,Name,Active,Associated SourceDrugs Count,Associated SourceDrugs,Associated Programs Count,Associated Programs,Created At,Updated At
85,9544198b-d9af-44f2-8192-5ff2975fe175,adriamycin,true,6,adriamycin injection; adriamycin; adriamycin; adriamycin; adriamycin; adriamycin,29,acute myeloid leukemia fund; b-cell lymphoma - medicare access fund; bladder and urothelial cancer - medicare access fund; breast cancer - medicare access fund; chronic lymphocytic leukemia fund; gastric cancer - medicare access fund; hepatocellular carcinoma - medicare access fund; mantle cell lymphoma fund; ovarian cancer - medicare access fund; pediatric assistance fund; small cell lung cancer - medicare access fund; waldenstrom macroglobulinemia fund; bladder cancer fund; breast cancer fund; breast cancer health equity fund; metastatic breast cancer fund; multiple myeloma fund; multiple myeloma health equity fund; ovarian cancer fund; pancreatic cancer fund; renal cell carcinoma fund; small cell lung cancer fund; acute lymphoblastic leukemia fund; gastric cancer fund; anaplastic large cell lymphoma fund; hodgkin's lymphoma fund; liver cancer fund; follicular lymphoma fund; non-hodgkin's lymphoma fund,2024-08-21 09:11:17,2025-03-09 11:27:02
86,98cd2eab-2be9-4c15-aa98-cbb38f5d35c6,adstiladrin,true,6,adstiladrin suspension; intravesical; adstiladrin; adstiladrin; adstiladrin; adstiladrin; adstiladrin,4,Ferring Access Support; bladder cancer (federal healthcare program) fund; bladder cancer fund; ferring access support,2024-08-21 09:11:17,2025-03-09 11:27:02
87,e7b1cb7e-4878-467f-a9b6-722095230830,adthyza,true,2,adthyza; adthyza tablet,1,Adthyza tablet Discount Program/Point System,2024-08-21 09:11:17,2025-03-09 11:27:02
88,1fdcb7a8-e5bb-4e24-83b5-ba181047b8f0,aduhelm,true,1,aduhelm,1,Biogen Support Services - Aduhelm PATH Program,2024-08-21 09:11:17,2025-03-09 11:27:02
89,87543804-1750-4e5b-9cf9-07f28f4212a1,advair,true,1,advair,1,Rx Outreach Medications,2024-08-21 09:11:17,2025-03-09 11:27:02
90,e1983bd2-434a-475b-b65b-aca214581aa8,advair diskus,true,8,advair diskus inhalation powder; advair diskus; advair diskus (250/50 only); advair diskus; advair diskus; advair diskus (250/50 only); advair diskus; advair diskus,5,Rx Outreach Medications; asthma fund; chronic obstructive pulmonary disease (copd) fund; chronic obstructive pulmonary disease health equity fund (copd); rx outreach medications,2024-08-21 09:11:17,2025-03-09 11:27:02
91,453948ae-2c2a-4d6c-9aba-4b07e85f8656,advair hfa,true,5,advair hfa inhalation aerosol; advair hfa; advair hfa; advair hfa; advair hfa,1,asthma fund,2024-08-21 09:11:17,2025-03-09 11:27:02
92,302b0324-7b63-424d-989f-71274f5a5b8f,advate,true,8,advate; advate injection; advate (antihemophilic factor); advate; advate (antihemophilic factor); advate; advate; advate,12,Hematology Support Center; Hematology Support Center Patient Assistance Program; Advate injection Free-Trial Offer; Advate injection Copay Card Program; hemophilia fund; inherited and acquired factor deficiencies - publicly insured; hemophilia premium fund; takeda patient support; advate freedom of choice free-trial program; advate takeda hsc copay assistance program; advate freedom of choice free-trial program; advate takeda hsc copay assistance program,2024-08-21 09:11:18,2025-03-09 11:27:02
93,21bdf6d0-dbca-4b66-b548-8fd99a91db04,advil,true,3,advil; advil; advil,6,Rx Outreach Medications; Advil Free Sample Offer; hypophosphatasia fund; neurofibromatosis fund; neurofibromatosis premium fund; rx outreach medications,2024-08-21 09:11:18,2025-03-16 07:31:10
94,1348afdb-7199-4244-9098-87a24c621658,advil allergy & congestion relief coated,true,1,advil allergy & congestion relief coated tablet,1,Advil Allergy & Congestion Relief Coated Tablet Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
95,5af3765c-7207-43c3-8221-f4e713f34cc4,advil allergy sinus coated,true,1,advil allergy sinus coated caplet,1,Advil Allergy Sinus Coated Caplet Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
96,7f1ea58f-701e-4109-b2ad-4b514024c153,advil caplet,true,2,advil caplet; advil gel caplet,2,Advil Caplet Sign-up Coupon; Advil Gel Caplet Sign-up Coupon,2024-08-21 09:11:18,2025-03-16 07:31:10
97,9654aff1-5e51-467c-a346-261576fd8625,advil childrens,true,2,advil childrens liquid suspension products; advil childrens products,2,Advil Childrens Liquid Suspension Products Sign-up Coupon; Advil Childrens Products Free Sample Offer,2024-08-21 09:11:18,2025-03-09 11:27:02
98,391ee8a7-6893-4992-b63e-9afab13f9eb9,advil cold & sinus caplet,true,1,advil cold & sinus caplet,1,Advil Cold & Sinus Caplet Sign-up Coupon,2024-08-21 09:11:18,2025-03-16 07:31:10
99,bb86e868-05c4-4191-94d7-46037e344060,advil cold & sinus,true,1,advil cold & sinus liquigel,1,Advil Cold & Sinus LiquiGel Sign-up Coupon,2024-08-21 09:11:18,2025-03-16 07:31:10
100,b5617d14-1433-4cb0-882d-379a30ce9779,advil dual action back pain,true,1,advil dual action back pain caplet,1,Advil Dual Action Back Pain Caplet Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
101,5de532ca-0727-4a7c-b25e-b017f9235d6b,advil dual action,true,1,advil dual action caplet products,1,Advil Dual Action Caplet Products Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
102,9e061da8-f44c-4f35-8898-666f9ea67828,advil infant,true,1,advil infant drops,1,Advil Infant Drops Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
103,ff3aa4df-1c3c-41f7-b4c9-a93df8100d1d,advil junior strength chewable,true,1,advil junior strength chewable tablet,1,Advil Junior Strength Chewable Tablet Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
104,71b6e81e-71b8-4302-8be8-8bbdd4a7cf8b,advil - products,true,1,advil liqui-gel products,1,Advil Liqui-Gel Products Sign-up Coupon,2024-08-21 09:11:18,2025-03-16 07:31:10
105,e7216e8c-b49f-4d25-8985-0a0159c4ddb1,advil migraine,true,2,advil migraine capsule; advil migraine,3,Advil Migraine Capsule Sign-up Coupon; neurofibromatosis fund; neurofibromatosis premium fund,2024-08-21 09:11:18,2025-03-09 11:27:02
106,07677e53-6104-4b96-9808-8b92fa6aef1b,advil multi-symptom cold & flu,true,1,advil multi-symptom cold & flu tablet,1,Advil Multi-Symptom Cold & Flu Tablet Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
107,065c3623-a60b-4313-a0ed-cd49864f68ef,advil pm,true,2,advil pm caplet; advil pm,2,Advil PM Caplet Sign-up Coupon; circadian rhythm disorders - publicly insured,2024-08-21 09:11:18,2025-03-09 11:27:02
108,bcef243a-a735-46bc-b1c8-c45c000b89bd,advil pm -,true,1,advil pm liqui-gel,1,Advil PM Liqui-Gel Sign-up Coupon,2024-08-21 09:11:18,2025-03-16 07:31:10
109,498e38b5-b4a5-41e9-9ec1-17ccbabaef94,advil sinus congestion & pain,true,1,advil sinus congestion & pain tablet,1,Advil Sinus Congestion & Pain Tablet Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:02
110,58e6c95d-e634-4290-94d9-d25292741596,advil products,true,1,advil tablet products,1,Advil Tablet Products Sign-up Coupon,2024-08-21 09:11:18,2025-03-16 07:31:10
111,15343d22-7368-4357-9291-bc8f3132f1f0,adynovate,true,8,adynovate; adynovate injection; iv lyophilized powder; adynovate (antihemophilic factor); adynovate; adynovate (antihemophilic factor); adynovate; adynovate; adynovate,12,Hematology Support Center; Hematology Support Center Patient Assistance Program; Adynovate injection; iv lyophilized powder Copay Card Program; Adynovate injection; iv lyophilized powder Free-Trial Offer; hemophilia fund; inherited and acquired factor deficiencies - publicly insured; hemophilia premium fund; takeda patient support; adynovate freedom of choice free trial program; adynovate takeda hsc copay assistance program; adynovate freedom of choice free trial program; adynovate takeda hsc copay assistance program,2024-08-21 09:11:18,2025-03-09 11:27:02
112,66177553-c0f9-4a87-9419-3d8ce3286f08,adzenys xr-,true,3,"adzenys xr-odt tablet; orally disintegrating, extended release; adzenys xr odt; adzenys xr odt",9,Adzenys XR-ODT tablet; orally disintegrating extended release Copay Card Program; Adzenys XR-ODT tablet; orally disintegrating extended release Copay Card Program; Adzenys XR-ODT tablet; orally disintegrating extended release Copay Card Program; Adzenys XR-ODT tablet; orally disintegrating extended release Copay Card Program; pediatric assistance fund; adzenys xr-odt aytu rxconnect pharmacy network program; adzenys xr-odt savings offer; adzenys xr-odt aytu rxconnect pharmacy network program; adzenys xr-odt savings offer,2024-08-21 09:11:18,2025-03-09 11:27:03
113,cd2aaf00-32b4-4b4d-a91e-2b95567dae13,adzynma,true,5,adzynma; adzynma injection; iv; adzynma; adzynma; adzynma,6,Hematology Support Center Patient Support Program - Adzynma; Hematology Support Center Patient Support Program: Adzynma; thrombocytopenia fund; thrombotic thrombocytopenic purpura - privately insured; thrombotic thrombocytopenic purpura - publicly insured; takeda patient support,2024-08-21 09:11:18,2025-03-09 11:27:03
114,36eaed6c-ca28-4479-88b1-f434a1ff13f2,aerochamber plus flow-vu inhaler,true,1,aerochamber plus flow-vu inhaler,0,"",2024-08-21 09:11:18,2025-03-09 11:27:03
115,72ca3d56-6699-4ddb-bdd2-7cf047b22325,afeditab cr,true,1,afeditab cr tablet; extended release,1,Rx Outreach Medications,2024-08-21 09:11:18,2025-03-09 11:27:03
116,b0061566-da49-4a5b-bfa5-c0d02a4c6856,affinity,true,1,affinity,1,Circle of Care Program,2024-08-21 09:11:18,2025-03-09 11:27:03
117,b41d4503-de07-4166-b911-3b4cc949352f,affinity dermal substitute,true,1,affinity dermal substitute,1,Circle of Care Patient Assistance Program,2024-08-21 09:11:18,2025-03-09 11:27:03
118,6eb5bf30-9dd7-4417-8576-5c49c97da24a,afinitor disperz,true,8,afinitor disperz; afinitor disperz tablet for oral suspension; afinitor disperz (everolimus); afinitor disperz; afinitor disperz; afinitor disperz; afinitor disperz; afinitor disperz,12,"Novartis Patient Assistance Foundation, Inc.; PANO (Novartis Patient Assistance Now Oncology); Novartis Patient Assistance Foundation, Inc. (NPAF); renal cell carcinoma (rcc) fund; carcinoid tumors and associated symptoms - medicare access fund; waldenstrom macroglobulinemia fund; breast cancer fund; breast cancer health equity fund; pancreatic cancer fund; renal cell carcinoma fund; gastrointestinal stromal tumors fund; novartis patient assistance foundation, inc. (npaf)",2024-08-21 09:11:18,2025-03-09 11:27:03
119,75483252-92c6-4cc3-82c7-35eecf4f9823,afinitor,true,8,afinitor tablet; afinitor; afinitor; afinitor; afinitor; afinitor; afinitor; afinitor,20,"PANO (Novartis Patient Assistance Now Oncology); Novartis Patient Assistance Foundation, Inc. (NPAF); Afinitor tablet Copay Card Sign-up; neuroendocrine tumors fund; breast cancer fund; pancreatic cancer fund; renal cell carcinoma (rcc) fund; small cell lung cancer (sclc) fund; breast cancer - medicare access fund; carcinoid tumors and associated symptoms - medicare access fund; pancreatic cancer - medicare access fund; renal cell carcinoma - medicare access fund; waldenstrom macroglobulinemia fund; breast cancer health equity fund; metastatic breast cancer fund; renal cell carcinoma fund; gastrointestinal stromal tumors fund; novartis patient assistance foundation, inc. (npaf); afinitor novartis oncology universal co-pay card; afinitor novartis oncology universal co-pay card",2024-08-21 09:11:18,2025-03-09 11:27:03
120,8d764a90-ce35-4080-a48e-7569d6888a8c,afirmelle,true,3,afirmelle tablet; afirmelle; afirmelle,3,hemophilia fund; von willebrand disease fund; hemophilia premium fund,2024-08-21 09:11:18,2025-03-09 11:27:03
121,a13f31ba-fed3-4291-b509-71f04e001f49,aflaxen,true,1,aflaxen,1,Rx Outreach Medications,2024-08-21 09:11:18,2025-03-09 11:27:03
122,3d031b10-45bf-46b5-ab9e-88c3d7ec434a,afluria quadrivalent,true,1,afluria quadrivalent suspension; intramuscular injection,0,"",2024-08-21 09:11:18,2025-03-09 11:27:03
123,2d5f710b-8a3c-4199-84a3-4ef18da84e45,afrezza,true,4,afrezza powder; inhalation; afrezza; afrezza; afrezza,8,Afrezza powder; inhalation Discount Program/Point System; Afrezza powder; inhalation Copay Card Sign-up; type 2 diabetes fund; hyperkalemia fund; afrezza mannkind direct purchase program; afrezza savings card; afrezza mannkind direct purchase program; afrezza savings card,2024-08-21 09:11:18,2025-03-09 11:27:03
124,95dfd255-7a90-4bd7-8a46-e52b3da100b2,afrin allergy sinus nasal,true,1,afrin allergy sinus nasal spray,1,Afrin Allergy Sinus Nasal Spray Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
125,c64dab2f-9155-48a0-a431-9907d2325213,afrin childrens extra moisturizing pump mist,true,1,afrin childrens extra moisturizing pump mist,1,Afrin Childrens Extra Moisturizing Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
126,dbb88df5-1808-4df0-8412-2d50d3966179,afrin childrens no drip extra moisturizing pump mist,true,1,afrin childrens no drip extra moisturizing pump mist,1,Afrin Childrens No Drip Extra Moisturizing Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
127,4c57a586-90a4-4857-9dfe-c7c0bbc3179a,afrin no drip allergy sinus pump mist,true,1,afrin no drip allergy sinus pump mist,1,Afrin No Drip Allergy Sinus Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
128,6dad058b-dba2-47c9-b925-83841bb930ae,afrin no drip extra moisturizing pump mist,true,1,afrin no drip extra moisturizing pump mist,1,Afrin No Drip Extra Moisturizing Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
129,0ffb02e6-2a5f-40a8-9874-c0e3707b762f,afrin no drip original pump mist,true,1,afrin no drip original pump mist,1,Afrin No Drip Original Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
130,324f0112-d65a-45bb-b54d-63efe98a8b6c,afrin no drip severe congestion pump mist,true,1,afrin no drip severe congestion pump mist,1,Afrin No Drip Severe Congestion Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
131,153058f8-261f-4c91-be4f-9edf0bd1beb7,afrin original nasal,true,1,afrin original nasal spray,1,Afrin Original Nasal Spray Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
132,8a5ab345-6ca4-4555-a3b9-3faeeb4799cc,afrin original pump mist,true,1,afrin original pump mist,1,Afrin Original Pump Mist Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
133,ca50850c-c85a-489d-9575-c3aafbac9f01,afrin severe congestion nasal,true,1,afrin severe congestion nasal spray,1,Afrin Severe Congestion Nasal Spray Sign-up Coupon,2024-08-21 09:11:18,2025-03-09 11:27:03
134,542a7ff8-96a3-4715-9960-64f66b5b1740,afstyla,true,8,afstyla; afstyla injection; iv lyophilized powder; afstyla (antihemophilic factor); afstyla; afstyla (antihemophilic factor); afstyla; afstyla; afstyla,20,CSL Behring Patient Assistance & Support Programs; Afstyla Connect; CSL Behring Support & Assistance Programs; Afstyla injection; iv lyophilized powder Discount Program/Point System; Afstyla injection; iv lyophilized powder Copay Card Program; Afstyla injection; iv lyophilized powder Mail-In Rebate; Afstyla injection; iv lyophilized powder Free-Trial Offer; hemophilia fund; inherited and acquired factor deficiencies - publicly insured; hemophilia premium fund; afstyla connect; csl behring support & assistance programs; afstyla co-pay program; afstyla co-pay program rebate; afstyla csl behring assurance program; afstyla free trial offer; afstyla co-pay program; afstyla co-pay program rebate; afstyla csl behring assurance program; afstyla free trial offer,2024-08-21 09:11:18,2025-03-09 11:27:03
135,722ec863-5f90-415b-97d3-c6e1f90bd02c,agamree,true,5,agamree; agamree oral suspension; agamree; agamree; agamree,6,Catalyst Pathways: Agamree; Catalyst Pathways: Agamree; duchenne muscular dystrophy fund; catalyst pathways: agamree; agamree copay assistance program; agamree copay assistance program,2024-08-21 09:11:18,2025-03-09 11:27:03
136,7b91448b-2c05-4e3c-9628-a2d048a93e31,aggrenox,true,1,aggrenox capsule; extended-release,1,Rx Outreach Medications,2024-08-21 09:11:18,2025-03-09 11:27:03
137,409f5059-e233-4289-97a1-32a309bc0454,agrylin,true,6,agrylin; agrylin capsule; agrylin; agrylin; agrylin; agrylin,4,chronic myeloid leukemia - medicare access fund; chronic myeloid leukemia fund; myeloproliferative diseases fund; philadelphia chromosome negative myeloproliferative neoplasms fund,2024-08-21 09:11:18,2025-03-09 11:27:03
138,f8e43875-9345-497f-a8eb-1d70c2ae8690,aimovig,true,4,aimovig; aimovig injection; subcutaneous; aimovig; aimovig,10,Amgen Safety Net Foundation; Amgen Safety Net Foundation (ASNF); Aimovig injection; subcutaneous Copay Card Sign-up; Aimovig injection; subcutaneous Mail-In Rebate; migraine fund; amgen safety net foundation (asnf); aimovig ally access card; aimovig ally access card rebate; aimovig ally access card; aimovig ally access card rebate,2024-08-21 09:11:18,2025-03-09 11:27:03
139,c1d74494-dff0-464c-a500-d68a32c701f1,air optix aqua contact lens,true,1,air optix aqua contact lens products,1,Air Optix Aqua Contact Lens Products Free-Trial Offer,2024-08-21 09:11:18,2025-03-09 11:27:03
140,801c7ae1-1b9a-4081-8c2b-746d5cfce2a7,air optix color contact lenses,true,1,air optix color contact lenses,1,Air Optix Color Contact Lenses Free-Trial Offer,2024-08-21 09:11:18,2025-03-09 11:27:03
141,0dcbbaea-92dc-4727-9e72-421680c9b83a,air optix astigmatism contact lenses,true,1,air optix for astigmatism contact lenses,1,Air Optix for Astigmatism Contact Lenses Free-Trial Offer,2024-08-21 09:11:18,2025-03-16 07:31:10
142,6c504372-1a3e-4481-adb7-d30c9271fa46,air optix night & day aqua contact lenses,true,1,air optix night & day aqua contact lenses,1,Air Optix Night & Day Aqua Contact Lenses Free-Trial Offer,2024-08-21 09:11:18,2025-03-09 11:27:03
